RUN	basic.CadastrarAnuncio1	cadastraranuncio1	1603507969438	teste	3.0.2
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508015616
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508015616
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508015616
USER	CadastrarAnuncio	168	END	1603507971959	1603508015616
REQUEST	847		Gerar Token	1603507972138	1603508015616	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508015616
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508015616
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508015616
USER	CadastrarAnuncio	847	END	1603507972138	1603508015617
REQUEST	512		Gerar Token	1603507972063	1603508015621	KO	jsonPath($.access_token).find.exists, found nothing
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508015622
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508015622
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508015622
REQUEST	272		Post_Empresa	1603508006045	1603508015623	OK	 
USER	CadastrarAnuncio	512	END	1603507972062	1603508015622
REQUEST	457		Post_Empresa	1603508005996	1603508015626	OK	 
REQUEST	934		Post_Anuncio	1603508006002	1603508015709	OK	 
REQUEST	800		Put_Anuncio_publicar	1603507999078	1603508015822	OK	 
REQUEST	175		Put_Anuncio_publicar	1603508005872	1603508015822	OK	 
USER	CadastrarAnuncio	800	END	1603507972128	1603508015822
USER	CadastrarAnuncio	175	END	1603507971962	1603508015823
REQUEST	636		Post_Anuncio	1603508006003	1603508015869	OK	 
REQUEST	139		Post_Anuncio	1603508006345	1603508015869	OK	 
REQUEST	329		Post_Empresa	1603508006301	1603508015948	OK	 
REQUEST	663		Post_Empresa	1603508006299	1603508015948	OK	 
REQUEST	627		Gerar Token	1603507972092	1603508016008	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html>  <h..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508016008
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508016008
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508016008
USER	CadastrarAnuncio	627	END	1603507972092	1603508016009
REQUEST	101		Gerar Token	1603507971928	1603508016127	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html>  <h..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508016127
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508016127
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508016127
USER	CadastrarAnuncio	101	END	1603507971927	1603508016127
REQUEST	707		Gerar Token	1603507972109	1603508016137	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html>  <h..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508016138
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508016138
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508016138
USER	CadastrarAnuncio	707	END	1603507972109	1603508016138
REQUEST	999		Gerar Token	1603507972172	1603508016204	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html>  <h..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508016204
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508016205
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508016205
USER	CadastrarAnuncio	999	END	1603507972172	1603508016205
REQUEST	659		Gerar Token	1603507972100	1603508016207	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html>  <h..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508016208
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508016208
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508016208
USER	CadastrarAnuncio	659	END	1603507972100	1603508016208
REQUEST	600		Gerar Token	1603507972086	1603508016210	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html>  <h..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508016210
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508016210
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508016211
USER	CadastrarAnuncio	600	END	1603507972085	1603508016211
REQUEST	755		Gerar Token	1603507972117	1603508016212	KO	jsonPath($.access_token).find.exists preparation crashed: Jodd failed to parse into a valid AST: j.j.JsonException: Syntax error! Invalid char: < offset: 0 near: "<html>  <h..."
ERROR	Post_Empresa: Failed to build request: No attribute named 'access_token' is defined 	1603508016213
ERROR	Post_Anuncio: Failed to build request: No attribute named 'access_token' is defined 	1603508016213
ERROR	Put_Anuncio_publicar: Failed to build request: No attribute named 'access_token' is defined 	1603508016213
USER	CadastrarAnuncio	755	END	1603507972116	1603508016213
REQUEST	27		Put_Anuncio_publicar	1603508006361	1603508016417	OK	 
REQUEST	522		Put_Anuncio_publicar	1603508015072	1603508016417	OK	 
REQUEST	556		Put_Anuncio_publicar	1603508006325	1603508016417	OK	 
USER	CadastrarAnuncio	27	END	1603507971882	1603508016417
USER	CadastrarAnuncio	556	END	1603507972074	1603508016417
USER	CadastrarAnuncio	522	END	1603507972065	1603508016417
REQUEST	507		Put_Anuncio_publicar	1603508006358	1603508016417	OK	 
USER	CadastrarAnuncio	507	END	1603507972060	1603508016418
REQUEST	396		Put_Anuncio_publicar	1603508006324	1603508016418	OK	 
USER	CadastrarAnuncio	396	END	1603507972035	1603508016419
REQUEST	389		Put_Anuncio_publicar	1603508014958	1603508016422	OK	 
USER	CadastrarAnuncio	389	END	1603507972033	1603508016423
REQUEST	359		Post_Anuncio	1603508006394	1603508017089	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	604		Post_Anuncio	1603508006680	1603508017089	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	481		Post_Anuncio	1603508006520	1603508017089	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	553		Post_Anuncio	1603508006680	1603508017089	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	87		Post_Anuncio	1603508006806	1603508017090	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	96		Post_Empresa	1603508006699	1603508017090	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	412		Post_Anuncio	1603508006677	1603508017090	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	693		Post_Anuncio	1603508006397	1603508017090	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	471		Post_Empresa	1603508006347	1603508017090	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	550		Post_Anuncio	1603508006433	1603508017091	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	945		Post_Empresa	1603508007057	1603508017127	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	144		Post_Empresa	1603508006943	1603508017140	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	282		Post_Empresa	1603508007253	1603508017281	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	651		Post_Empresa	1603508007251	1603508017283	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	447		Put_Anuncio_publicar	1603508006839	1603508017283	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	447	END	1603507972047	1603508017284
REQUEST	239		Post_Anuncio	1603508006999	1603508017305	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	362		Post_Anuncio	1603508007101	1603508017306	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	710		Post_Anuncio	1603508006954	1603508017320	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	298		Post_Empresa	1603508007347	1603508017331	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	486		Post_Empresa	1603508007440	1603508017360	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	71		Post_Anuncio	1603508006811	1603508017360	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	89		Post_Anuncio	1603508007178	1603508017361	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	73		Post_Anuncio	1603508006993	1603508017375	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	874		Post_Anuncio	1603508007182	1603508017387	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	369		Post_Empresa	1603508007438	1603508017388	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	891		Put_Anuncio_publicar	1603508007470	1603508017404	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	891	END	1603507972149	1603508017405
REQUEST	9		Put_Anuncio_publicar	1603508007475	1603508017439	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	9	END	1603507971866	1603508017439
REQUEST	652		Post_Empresa	1603508007597	1603508017439	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	519		Post_Empresa	1603508007604	1603508017443	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	977		Post_Empresa	1603508007557	1603508017454	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	812		Post_Empresa	1603508007690	1603508017481	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	529		Post_Empresa	1603508007604	1603508017481	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	351		Put_Anuncio_publicar	1603508007475	1603508017492	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	351	END	1603507972021	1603508017493
REQUEST	917		Post_Anuncio	1603508007573	1603508017503	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	689		Post_Empresa	1603508007791	1603508017569	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	623		Post_Empresa	1603508007701	1603508017570	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	687		Post_Empresa	1603508007804	1603508017571	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	26		Post_Empresa	1603508007906	1603508017583	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	673		Post_Empresa	1603508007898	1603508017583	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	16		Put_Anuncio_publicar	1603508007769	1603508017596	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	16	END	1603507971874	1603508017596
REQUEST	548		Post_Anuncio	1603508007725	1603508017598	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	335		Put_Anuncio_publicar	1603508007911	1603508017613	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	335	END	1603507972016	1603508017613
REQUEST	100		Post_Empresa	1603508008101	1603508017616	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	127		Put_Anuncio_publicar	1603508008098	1603508017622	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	127	END	1603507971940	1603508017622
REQUEST	80		Put_Anuncio_publicar	1603508008098	1603508017630	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	80	END	1603507971917	1603508017630
REQUEST	265		Put_Anuncio_publicar	1603508008099	1603508017651	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	265	END	1603507971992	1603508017651
REQUEST	331		Post_Empresa	1603508008398	1603508017656	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	812		Post_Anuncio	1603508017482	1603508017660	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	482		Post_Anuncio	1603508008126	1603508017666	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	689		Post_Anuncio	1603508017569	1603508017686	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	332		Put_Anuncio_publicar	1603508008099	1603508017686	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	332	END	1603507972015	1603508017687
REQUEST	497		Post_Anuncio	1603508008259	1603508017693	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	171		Post_Anuncio	1603508008261	1603508017716	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	32		Put_Anuncio_publicar	1603508008466	1603508017716	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	32	END	1603507971884	1603508017717
REQUEST	356		Put_Anuncio_publicar	1603508008382	1603508017733	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	356	END	1603507972023	1603508017733
REQUEST	409		Put_Anuncio_publicar	1603508008467	1603508017749	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	409	END	1603507972038	1603508017750
REQUEST	731		Put_Anuncio_publicar	1603508008466	1603508017750	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	731	END	1603507972113	1603508017751
REQUEST	465		Put_Anuncio_publicar	1603508008467	1603508017752	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	465	END	1603507972052	1603508017752
REQUEST	442		Post_Anuncio	1603508008617	1603508017762	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	971		Post_Anuncio	1603508008614	1603508017774	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	955		Post_Anuncio	1603508008618	1603508017778	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	443		Post_Anuncio	1603508008617	1603508017798	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	581		Post_Anuncio	1603508008671	1603508017802	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	453		Put_Anuncio_publicar	1603508009005	1603508027901	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	82		Post_Anuncio	1603508009028	1603508027901	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	453	END	1603507972049	1603508027902
REQUEST	716		Post_Anuncio	1603508008666	1603508027914	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	104		Post_Anuncio	1603508009010	1603508027914	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	459		Put_Anuncio_publicar	1603508009006	1603508027914	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	420		Post_Anuncio	1603508002272	1603508027915	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	277		Post_Empresa	1603508009090	1603508027915	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	695		Post_Anuncio	1603508009013	1603508027915	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	459	END	1603507972050	1603508027915
REQUEST	427		Put_Anuncio_publicar	1603508009009	1603508027915	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	427	END	1603507972042	1603508027916
REQUEST	571		Post_Anuncio	1603508002283	1603508027916	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	911		Post_Empresa	1603508009198	1603508027945	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	921		Post_Empresa	1603508009200	1603508027947	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	799		Post_Empresa	1603508010190	1603508027979	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	320		Put_Anuncio_publicar	1603508010087	1603508028021	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	281		Put_Anuncio_publicar	1603508009660	1603508028022	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	155		Put_Anuncio_publicar	1603508009664	1603508028021	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	281	END	1603507971997	1603508028022
USER	CadastrarAnuncio	320	END	1603507972011	1603508028022
USER	CadastrarAnuncio	155	END	1603507971953	1603508028022
REQUEST	585		Put_Anuncio_publicar	1603508009660	1603508028023	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	112		Put_Anuncio_publicar	1603508010086	1603508028023	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	112	END	1603507971932	1603508028023
USER	CadastrarAnuncio	585	END	1603507972081	1603508028023
REQUEST	261		Put_Anuncio_publicar	1603508010086	1603508028029	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	261	END	1603507971990	1603508028030
REQUEST	91		Put_Anuncio_publicar	1603508009660	1603508028043	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	91	END	1603507971923	1603508028044
REQUEST	816		Put_Anuncio_publicar	1603508010087	1603508028047	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	816	END	1603507972132	1603508028047
REQUEST	992		Put_Anuncio_publicar	1603508010087	1603508028049	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	992	END	1603507972171	1603508028050
REQUEST	463		Post_Empresa	1603508010721	1603508028076	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	582		Post_Empresa	1603508010807	1603508028080	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	449		Post_Anuncio	1603508010276	1603508028087	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	577		Put_Anuncio_publicar	1603508010436	1603508028105	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	577	END	1603507972079	1603508028105
REQUEST	697		Post_Anuncio	1603508010327	1603508028109	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	569		Put_Anuncio_publicar	1603508010727	1603508028113	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	569	END	1603507972077	1603508028114
REQUEST	661		Post_Anuncio	1603508010321	1603508028117	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	401		Post_Anuncio	1603508010607	1603508028128	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	11		Put_Anuncio_publicar	1603508010798	1603508028133	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	11	END	1603507971868	1603508028134
REQUEST	815		Post_Anuncio	1603508010327	1603508028135	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	294		Post_Empresa	1603508011211	1603508028141	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	885		Post_Anuncio	1603508010892	1603508028189	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	292		Post_Anuncio	1603508010896	1603508028194	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	385		Post_Anuncio	1603508010896	1603508028196	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	732		Post_Anuncio	1603508010897	1603508028198	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	339		Post_Anuncio	1603508010987	1603508028207	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	895		Put_Anuncio_publicar	1603508011351	1603508028207	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	895	END	1603507972150	1603508028207
REQUEST	422		Post_Empresa	1603508011396	1603508028227	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	645		Post_Empresa	1603508011408	1603508028229	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	647		Put_Anuncio_publicar	1603508011352	1603508028231	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	647	END	1603507972096	1603508028232
REQUEST	779		Put_Anuncio_publicar	1603508011352	1603508028246	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	649		Post_Anuncio	1603508011374	1603508028246	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	779	END	1603507972122	1603508028247
REQUEST	79		Put_Anuncio_publicar	1603508003697	1603508028250	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	79	END	1603507971917	1603508028250
REQUEST	52		Post_Empresa	1603508011604	1603508028253	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	324		Post_Anuncio	1603508011514	1603508029618	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	515		Post_Anuncio	1603508011518	1603508029628	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	439		Put_Anuncio_publicar	1603507999497	1603508029630	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	439	END	1603507972045	1603508029630
REQUEST	885		Put_Anuncio_publicar	1603508028189	1603508029649	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	885	END	1603507972148	1603508029649
REQUEST	591		Post_Anuncio	1603508011516	1603508029652	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	339		Put_Anuncio_publicar	1603508028207	1603508029653	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	339	END	1603507972017	1603508029653
REQUEST	535		Post_Anuncio	1603508003718	1603508029661	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	863		Post_Empresa	1603508003943	1603508029662	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	289		Post_Anuncio	1603508011800	1603508029671	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	602		Post_Empresa	1603508011890	1603508029679	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	715		Post_Anuncio	1603508003900	1603508029703	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	485		Post_Empresa	1603508012398	1603508029705	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	511		Post_Anuncio	1603508011677	1603508029711	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	451		Post_Anuncio	1603508011805	1603508029711	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	288		Put_Anuncio_publicar	1603508012186	1603508029722	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	288	END	1603507971999	1603508029723
REQUEST	643		Post_Anuncio	1603508012015	1603508029746	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	817		Put_Anuncio_publicar	1603508011967	1603508029747	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	817	END	1603507972132	1603508029748
REQUEST	305		Post_Anuncio	1603508012424	1603508029750	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	21		Post_Empresa	1603508012690	1603508029750	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	263		Put_Anuncio_publicar	1603508012187	1603508029762	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	263	END	1603507971991	1603508029763
REQUEST	727		Post_Anuncio	1603508012276	1603508029770	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	517		Post_Empresa	1603508012705	1603508029770	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	42		Post_Empresa	1603508012906	1603508029771	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	735		Post_Anuncio	1603508012581	1603508029781	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	418		Post_Anuncio	1603508012651	1603508029793	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	559		Post_Anuncio	1603508012656	1603508029811	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	311		Put_Anuncio_publicar	1603508013026	1603508029820	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	311	END	1603507972007	1603508029821
REQUEST	226		Post_Anuncio	1603508012656	1603508029824	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	123		Put_Anuncio_publicar	1603508013187	1603508029839	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	123	END	1603507971937	1603508029839
REQUEST	495		Post_Anuncio	1603508012857	1603508029842	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	811		Put_Anuncio_publicar	1603508013186	1603508029858	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	929		Post_Anuncio	1603508013100	1603508029858	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	CadastrarAnuncio	811	END	1603507972130	1603508029858
REQUEST	148		Post_Anuncio	1603508013127	1603508029861	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	753		Post_Anuncio	1603508013429	1603508029861	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST	421		Post_Anuncio	1603508013308	1603508029872	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
